Date;Time;Sales
01.01.2021;5:14:52;0
01.01.2021;5:16:52;0
01.01.2021;5:18:52;1
01.01.2021;5:20:52;0
01.01.2021;5:22:52;0
01.01.2021;5:24:52;0
01.01.2021;5:26:52;0
01.01.2021;5:28:52;0
01.01.2021;5:30:52;0
01.01.2021;5:32:53;0
01.01.2021;5:34:53;0
01.01.2021;5:36:53;2
01.01.2021;5:38:53;0
01.01.2021;5:40:53;1
01.01.2021;5:42:53;0
01.01.2021;5:44:53;0
01.01.2021;5:46:53;0
01.01.2021;5:48:53;0
01.01.2021;5:50:53;0
01.01.2021;5:52:53;0
01.01.2021;5:54:53;0
01.01.2021;5:56:53;0
01.01.2021;5:58:53;0
01.01.2021;6:00:53;0
01.01.2021;6:02:53;0
01.01.2021;6:04:53;0
01.01.2021;6:06:53;1
01.01.2021;6:08:53;0
01.01.2021;6:10:53;0
01.01.2021;6:12:53;0
01.01.2021;6:14:53;0
01.01.2021;6:16:53;0
01.01.2021;6:18:53;0
01.01.2021;6:20:53;0
01.01.2021;6:22:53;0
01.01.2021;6:24:53;0
01.01.2021;6:26:53;0
01.01.2021;6:28:53;0
01.01.2021;6:30:54;0
01.01.2021;6:32:54;0
01.01.2021;6:34:54;0
01.01.2021;6:36:54;0
01.01.2021;6:38:56;0
01.01.2021;6:40:56;0
01.01.2021;6:42:56;0
01.01.2021;6:44:56;0
01.01.2021;6:46:56;0
01.01.2021;6:48:56;0
01.01.2021;6:50:56;0
01.01.2021;6:52:56;1
01.01.2021;6:54:57;0
01.01.2021;6:56:57;0
01.01.2021;6:58:57;0
01.01.2021;7:00:57;0
01.01.2021;7:02:57;0
01.01.2021;7:04:57;0
01.01.2021;7:06:57;0
01.01.2021;7:08:57;0
01.01.2021;7:10:57;1
01.01.2021;7:12:57;1
01.01.2021;7:14:57;1
01.01.2021;7:16:57;0
01.01.2021;7:18:57;0
01.01.2021;7:20:57;0
01.01.2021;7:22:57;1
01.01.2021;7:24:57;0
01.01.2021;7:26:57;0
01.01.2021;7:28:57;0
01.01.2021;7:30:57;0
01.01.2021;7:32:57;1
01.01.2021;7:34:57;0
01.01.2021;7:36:57;0
01.01.2021;7:38:57;0
01.01.2021;7:40:57;1
01.01.2021;7:42:57;0
01.01.2021;7:44:57;0
01.01.2021;7:46:57;0
01.01.2021;7:48:57;0
01.01.2021;7:50:57;0
01.01.2021;7:52:57;0
01.01.2021;7:54:57;0
01.01.2021;7:56:57;0
01.01.2021;7:58:57;0
01.01.2021;8:00:57;1
01.01.2021;8:02:57;0
01.01.2021;8:04:57;1
01.01.2021;8:06:58;0
01.01.2021;8:08:58;0
01.01.2021;8:10:58;0
01.01.2021;8:12:58;0
01.01.2021;8:14:58;0
01.01.2021;8:16:58;1
01.01.2021;8:18:58;2
01.01.2021;8:20:58;0
01.01.2021;8:22:58;0
01.01.2021;8:24:58;0
01.01.2021;8:26:58;0
01.01.2021;8:28:58;0
01.01.2021;8:30:58;0
01.01.2021;8:33:02;0
01.01.2021;8:35:02;1
01.01.2021;8:37:02;0
01.01.2021;8:39:02;0
01.01.2021;8:41:02;0
01.01.2021;8:43:02;1
01.01.2021;8:45:02;0
01.01.2021;8:47:02;0
01.01.2021;8:49:02;0
01.01.2021;8:51:02;0
01.01.2021;8:53:02;0
01.01.2021;8:55:02;0
01.01.2021;8:57:02;0
01.01.2021;8:59:03;0
01.01.2021;9:01:03;2
01.01.2021;9:03:03;0
01.01.2021;9:03:03;0
01.01.2021;9:05:03;0
01.01.2021;9:05:03;0
01.01.2021;9:07:03;0
01.01.2021;9:07:03;1
01.01.2021;9:09:03;0
01.01.2021;9:11:03;1
01.01.2021;9:13:03;0
01.01.2021;9:15:03;0
01.01.2021;9:17:03;0
01.01.2021;9:19:03;0
01.01.2021;9:23:03;1
01.01.2021;9:25:03;0
01.01.2021;9:27:03;0
01.01.2021;9:29:03;0
01.01.2021;9:31:03;0
01.01.2021;9:33:03;0
01.01.2021;9:35:03;0
01.01.2021;9:37:03;0
01.01.2021;9:37:03;0
01.01.2021;9:39:03;0
01.01.2021;9:41:03;0
01.01.2021;9:43:03;0
01.01.2021;9:45:03;0
01.01.2021;9:47:03;0
01.01.2021;9:49:03;0
01.01.2021;9:51:03;0
01.01.2021;9:53:03;0
01.01.2021;9:55:03;0
01.01.2021;9:57:03;0
01.01.2021;9:59:03;0
01.01.2021;10:01:03;2
01.01.2021;10:03:03;0
01.01.2021;10:05:03;1
01.01.2021;10:07:03;1
01.01.2021;10:09:03;0
01.01.2021;10:11:03;0
01.01.2021;10:13:03;0
01.01.2021;10:15:03;2
01.01.2021;10:17:03;0
01.01.2021;10:19:03;0
01.01.2021;10:21:03;1
01.01.2021;10:23:03;1
01.01.2021;10:25:03;0
01.01.2021;10:27:03;1
01.01.2021;10:29:03;0
01.01.2021;10:31:03;1
01.01.2021;10:33:03;1
01.01.2021;10:35:03;0
01.01.2021;10:37:03;0
01.01.2021;10:39:03;0
01.01.2021;10:41:03;1
01.01.2021;10:43:03;1
01.01.2021;10:45:03;1
01.01.2021;10:47:03;0
01.01.2021;10:49:03;0
01.01.2021;10:51:03;0
01.01.2021;10:53:03;0
01.01.2021;10:55:03;1
01.01.2021;10:57:03;1
01.01.2021;10:59:03;0
01.01.2021;11:01:03;0
01.01.2021;11:03:03;2
01.01.2021;11:05:03;1
01.01.2021;11:07:03;0
01.01.2021;11:09:03;0
01.01.2021;11:11:03;0
01.01.2021;11:13:03;0
01.01.2021;11:15:03;1
01.01.2021;11:17:03;0
01.01.2021;11:19:03;0
01.01.2021;11:21:03;0
01.01.2021;11:21:03;1
01.01.2021;11:23:03;0
01.01.2021;11:25:03;2
01.01.2021;11:27:03;0
01.01.2021;11:29:03;1
01.01.2021;11:29:03;0
01.01.2021;11:31:03;1
01.01.2021;11:31:03;1
01.01.2021;11:33:03;0
01.01.2021;11:35:03;0
01.01.2021;11:37:03;0
01.01.2021;11:39:03;2
01.01.2021;11:41:03;1
01.01.2021;11:43:03;2
01.01.2021;11:45:03;3
01.01.2021;11:47:03;0
01.01.2021;11:49:03;2
01.01.2021;11:51:03;0
01.01.2021;11:53:03;1
01.01.2021;11:55:03;0
01.01.2021;11:57:03;0
01.01.2021;11:59:03;0
01.01.2021;12:01:03;2
01.01.2021;12:03:03;1
01.01.2021;12:05:03;1
01.01.2021;12:07:03;1
01.01.2021;12:09:03;1
01.01.2021;12:11:03;2
01.01.2021;12:13:03;0
01.01.2021;12:15:03;1
01.01.2021;12:17:03;1
01.01.2021;12:19:03;2
01.01.2021;12:21:03;0
01.01.2021;12:23:03;3
01.01.2021;12:25:03;1
01.01.2021;12:27:03;2
01.01.2021;12:29:03;2
01.01.2021;12:31:03;0
01.01.2021;12:33:03;0
01.01.2021;12:35:03;4
01.01.2021;12:37:03;2
01.01.2021;12:39:03;1
01.01.2021;12:41:03;0
01.01.2021;12:41:03;1
01.01.2021;12:43:03;1
01.01.2021;12:43:03;0
01.01.2021;12:45:03;0
01.01.2021;12:45:03;0
01.01.2021;12:47:03;0
01.01.2021;12:47:03;1
01.01.2021;12:49:03;0
01.01.2021;12:49:03;0
01.01.2021;12:51:03;1
01.01.2021;12:51:03;0
01.01.2021;12:53:03;0
01.01.2021;12:53:03;1
01.01.2021;12:55:03;1
01.01.2021;12:55:03;0
01.01.2021;12:57:03;0
01.01.2021;12:57:03;2
01.01.2021;12:59:03;0
01.01.2021;12:59:03;1
01.01.2021;13:01:03;0
01.01.2021;13:01:03;0
01.01.2021;13:03:03;1
01.01.2021;13:03:03;1
01.01.2021;13:05:03;1
01.01.2021;13:05:03;1
01.01.2021;13:07:03;0
01.01.2021;13:07:03;0
01.01.2021;13:09:03;0
01.01.2021;13:09:03;0
01.01.2021;13:11:03;0
01.01.2021;13:11:03;1
01.01.2021;13:13:03;2
01.01.2021;13:13:03;0
01.01.2021;13:15:03;0
01.01.2021;13:15:03;1
01.01.2021;13:17:03;1
01.01.2021;13:17:03;1
01.01.2021;13:19:03;0
01.01.2021;13:19:03;1
01.01.2021;13:21:03;1
01.01.2021;13:21:03;1
01.01.2021;13:23:03;0
01.01.2021;13:23:03;0
01.01.2021;13:25:03;1
01.01.2021;13:25:03;0
01.01.2021;13:27:03;0
01.01.2021;13:27:03;2
01.01.2021;13:29:03;2
01.01.2021;13:29:03;0
01.01.2021;13:31:03;1
01.01.2021;13:31:03;2
01.01.2021;13:33:03;0
01.01.2021;13:33:03;2
01.01.2021;13:35:03;1
01.01.2021;13:35:03;2
01.01.2021;13:37:03;3
01.01.2021;13:37:03;2
01.01.2021;13:39:03;1
01.01.2021;13:39:03;2
01.01.2021;13:41:03;1
01.01.2021;13:41:03;4
01.01.2021;13:43:03;0
01.01.2021;13:43:03;1
01.01.2021;13:45:03;1
01.01.2021;13:45:03;2
01.01.2021;13:47:03;3
01.01.2021;13:47:03;0
01.01.2021;13:49:03;2
01.01.2021;13:49:03;1
01.01.2021;13:51:03;2
01.01.2021;13:51:03;0
01.01.2021;13:53:03;0
01.01.2021;13:53:03;0
01.01.2021;13:55:03;0
01.01.2021;13:55:03;1
01.01.2021;13:57:03;4
01.01.2021;13:57:03;1
01.01.2021;13:59:03;0
01.01.2021;13:59:03;3
01.01.2021;14:01:03;1
01.01.2021;14:01:03;1
01.01.2021;14:03:03;1
01.01.2021;14:05:03;1
01.01.2021;14:07:03;2
01.01.2021;14:09:03;2
01.01.2021;14:11:03;5
01.01.2021;14:13:03;2
01.01.2021;14:15:03;4
01.01.2021;14:17:03;1
01.01.2021;14:19:03;3
01.01.2021;14:21:03;2
01.01.2021;14:23:03;3
01.01.2021;14:25:03;1
01.01.2021;14:27:03;6
01.01.2021;14:29:03;1
01.01.2021;14:31:03;3
01.01.2021;14:33:03;4
01.01.2021;14:35:03;4
01.01.2021;14:37:03;1
01.01.2021;14:39:03;6
01.01.2021;14:41:03;3
01.01.2021;14:43:03;3
01.01.2021;14:45:03;4
01.01.2021;14:47:03;2
01.01.2021;14:49:03;2
01.01.2021;14:51:03;4
01.01.2021;14:53:03;2
01.01.2021;14:55:03;2
01.01.2021;14:57:03;5
01.01.2021;14:59:04;1
01.01.2021;15:01:04;2
01.01.2021;15:03:04;1
01.01.2021;15:03:04;2
01.01.2021;15:05:04;2
01.01.2021;15:05:04;3
01.01.2021;15:07:04;1
01.01.2021;15:07:04;1
01.01.2021;15:09:04;0
01.01.2021;15:09:04;1
01.01.2021;15:11:04;0
01.01.2021;15:11:04;0
01.01.2021;15:13:04;0
01.01.2021;15:13:04;1
01.01.2021;15:15:04;3
01.01.2021;15:15:04;3
01.01.2021;15:17:04;2
01.01.2021;15:17:04;4
01.01.2021;15:19:04;5
01.01.2021;15:19:04;2
01.01.2021;15:21:04;1
01.01.2021;15:21:04;2
01.01.2021;15:23:04;0
01.01.2021;15:23:04;1
01.01.2021;15:25:04;2
01.01.2021;15:25:04;3
01.01.2021;15:27:04;0
01.01.2021;15:27:04;3
01.01.2021;15:29:04;5
01.01.2021;15:29:04;0
01.01.2021;15:31:04;3
01.01.2021;15:31:04;3
01.01.2021;15:33:04;3
01.01.2021;15:33:04;1
01.01.2021;15:35:04;1
01.01.2021;15:35:04;1
01.01.2021;15:37:04;4
01.01.2021;15:37:04;1
01.01.2021;15:39:04;4
01.01.2021;15:39:04;0
01.01.2021;15:41:04;3
01.01.2021;15:41:04;1
01.01.2021;15:43:04;1
01.01.2021;15:43:04;2
01.01.2021;15:45:04;0
01.01.2021;15:45:04;1
01.01.2021;15:47:04;2
01.01.2021;15:47:04;2
01.01.2021;15:49:04;0
01.01.2021;15:49:04;1
01.01.2021;15:51:04;1
01.01.2021;15:51:04;0
01.01.2021;15:53:04;2
01.01.2021;15:53:04;1
01.01.2021;15:55:04;1
01.01.2021;15:55:04;3
01.01.2021;15:57:04;2
01.01.2021;15:57:04;2
01.01.2021;15:59:04;2
01.01.2021;15:59:04;1
01.01.2021;16:01:04;2
01.01.2021;16:01:04;0
01.01.2021;16:03:04;1
01.01.2021;16:03:04;5
01.01.2021;16:05:04;0
01.01.2021;16:05:04;1
01.01.2021;16:07:04;1
01.01.2021;16:07:04;1
01.01.2021;16:09:04;2
01.01.2021;16:09:04;0
01.01.2021;16:11:04;0
01.01.2021;16:11:04;2
01.01.2021;16:13:04;2
01.01.2021;16:13:04;2
01.01.2021;16:15:04;2
01.01.2021;16:15:04;2
01.01.2021;16:17:04;0
01.01.2021;16:17:04;5
01.01.2021;16:19:04;2
01.01.2021;16:19:04;2
01.01.2021;16:21:04;6
01.01.2021;16:21:04;2
01.01.2021;16:23:04;3
01.01.2021;16:23:04;0
01.01.2021;16:25:04;2
01.01.2021;16:25:04;0
01.01.2021;16:27:04;4
01.01.2021;16:27:04;1
01.01.2021;16:29:04;1
01.01.2021;16:29:04;3
01.01.2021;16:31:04;1
01.01.2021;16:31:04;3
01.01.2021;16:33:04;0
01.01.2021;16:33:04;1
01.01.2021;16:35:04;2
01.01.2021;16:35:04;0
01.01.2021;16:37:04;2
01.01.2021;16:37:04;5
01.01.2021;16:39:04;0
01.01.2021;16:39:04;0
01.01.2021;16:41:04;0
01.01.2021;16:41:04;0
01.01.2021;16:43:04;0
01.01.2021;16:43:04;4
01.01.2021;16:45:04;1
01.01.2021;16:45:04;2
01.01.2021;16:47:04;4
01.01.2021;16:47:04;3
01.01.2021;16:49:04;4
01.01.2021;16:49:04;1
01.01.2021;16:51:04;2
01.01.2021;16:51:04;3
01.01.2021;16:53:04;1
01.01.2021;16:53:04;5
01.01.2021;16:55:04;0
01.01.2021;16:55:04;1
01.01.2021;16:57:04;2
01.01.2021;16:57:04;2
01.01.2021;16:59:04;3
01.01.2021;16:59:04;4
01.01.2021;17:01:04;0
01.01.2021;17:01:04;2
01.01.2021;17:03:04;3
01.01.2021;17:03:04;1
01.01.2021;17:05:04;0
01.01.2021;17:05:04;3
01.01.2021;17:07:04;0
01.01.2021;17:07:04;1
01.01.2021;17:09:04;1
01.01.2021;17:09:04;2
01.01.2021;17:11:04;1
01.01.2021;17:11:04;1
01.01.2021;17:13:04;3
01.01.2021;17:15:04;1
01.01.2021;17:15:04;2
01.01.2021;17:17:04;1
01.01.2021;17:17:04;2
01.01.2021;17:19:04;0
01.01.2021;17:19:04;3
01.01.2021;17:21:04;0
01.01.2021;17:21:04;2
01.01.2021;17:23:04;1
01.01.2021;17:23:04;2
01.01.2021;17:25:04;2
01.01.2021;17:25:04;3
01.01.2021;17:27:04;0
01.01.2021;17:27:04;6
01.01.2021;17:29:04;0
01.01.2021;17:29:04;1
01.01.2021;17:31:04;1
01.01.2021;17:31:04;2
01.01.2021;17:33:04;0
01.01.2021;17:33:04;3
01.01.2021;17:35:04;2
01.01.2021;17:35:04;1
01.01.2021;17:37:04;0
01.01.2021;17:37:04;0
01.01.2021;17:39:04;0
01.01.2021;17:39:04;0
01.01.2021;17:41:04;0
01.01.2021;17:41:04;1
01.01.2021;17:43:04;2
01.01.2021;17:45:04;2
01.01.2021;17:47:04;5
01.01.2021;17:49:04;4
01.01.2021;17:51:04;2
01.01.2021;17:53:04;3
01.01.2021;17:55:04;2
01.01.2021;17:57:04;3
01.01.2021;17:59:05;4
01.01.2021;18:01:05;4
01.01.2021;18:03:05;2
01.01.2021;18:05:05;6
01.01.2021;18:07:05;3
01.01.2021;18:09:05;2
01.01.2021;18:11:05;3
01.01.2021;18:13:05;6
01.01.2021;18:15:05;5
01.01.2021;18:17:05;4
01.01.2021;18:19:05;4
01.01.2021;18:21:05;2
01.01.2021;18:23:05;3
01.01.2021;18:25:05;1
01.01.2021;18:27:05;5
01.01.2021;18:29:05;4
01.01.2021;18:31:05;5
01.01.2021;18:33:05;2
01.01.2021;18:35:05;8
01.01.2021;18:37:05;4
01.01.2021;18:39:05;3
01.01.2021;18:41:05;5
01.01.2021;18:43:05;4
01.01.2021;18:45:05;3
01.01.2021;18:47:05;5
01.01.2021;18:49:05;4
01.01.2021;18:51:05;5
01.01.2021;18:53:05;9
01.01.2021;18:55:05;6
01.01.2021;18:57:05;4
01.01.2021;18:59:05;7
01.01.2021;19:01:05;2
01.01.2021;19:03:05;3
01.01.2021;19:05:05;5
01.01.2021;19:07:05;2
01.01.2021;19:09:05;1
01.01.2021;19:11:06;5
01.01.2021;19:13:06;5
01.01.2021;19:15:05;3
01.01.2021;19:17:05;3
01.01.2021;19:19:06;3
01.01.2021;19:21:06;2
01.01.2021;19:23:06;1
01.01.2021;19:25:06;4
01.01.2021;19:27:06;2
01.01.2021;19:29:06;8
01.01.2021;19:31:06;3
01.01.2021;19:33:06;1
01.01.2021;19:35:06;1
01.01.2021;19:37:06;3
01.01.2021;19:39:06;2
01.01.2021;19:41:06;1
01.01.2021;19:43:06;3
01.01.2021;19:45:06;1
01.01.2021;19:47:06;1
01.01.2021;19:49:06;5
01.01.2021;19:51:06;1
01.01.2021;19:53:06;4
01.01.2021;19:55:06;4
01.01.2021;19:57:06;5
01.01.2021;19:59:06;4
01.01.2021;20:01:06;3
01.01.2021;20:03:06;3
01.01.2021;20:05:06;2
01.01.2021;20:07:06;2
01.01.2021;20:09:06;4
01.01.2021;20:11:06;3
01.01.2021;20:13:06;4
01.01.2021;20:15:06;3
01.01.2021;20:17:06;4
01.01.2021;20:19:06;5
01.01.2021;20:21:06;1
01.01.2021;20:23:06;3
01.01.2021;20:25:06;2
01.01.2021;20:27:06;3
01.01.2021;20:29:06;1
01.01.2021;20:31:06;1
01.01.2021;20:33:06;2
01.01.2021;20:35:06;4
01.01.2021;20:37:06;5
01.01.2021;20:39:06;5
01.01.2021;20:41:06;3
01.01.2021;20:43:06;5
01.01.2021;20:45:06;1
01.01.2021;20:47:06;6
01.01.2021;20:49:06;3
01.01.2021;20:51:06;2
01.01.2021;20:53:06;3
01.01.2021;20:55:06;3
01.01.2021;20:57:06;2
01.01.2021;20:59:06;2
01.01.2021;21:01:06;3
01.01.2021;21:03:06;4
01.01.2021;21:05:07;1
01.01.2021;21:07:07;2
01.01.2021;21:09:07;4
01.01.2021;21:11:07;2
01.01.2021;21:13:07;1
01.01.2021;21:15:07;7
01.01.2021;21:17:07;4
01.01.2021;21:19:07;2
01.01.2021;21:21:07;2
01.01.2021;21:23:07;2
01.01.2021;21:25:07;0
01.01.2021;21:27:07;1
01.01.2021;21:29:07;3
01.01.2021;21:31:07;0
01.01.2021;21:33:07;3
01.01.2021;21:35:07;3
01.01.2021;21:37:07;2
01.01.2021;21:39:07;3
01.01.2021;21:41:07;2
01.01.2021;21:43:07;2
01.01.2021;21:45:07;2
01.01.2021;21:47:07;2
01.01.2021;21:49:07;1
01.01.2021;21:51:07;2
01.01.2021;21:53:07;5
01.01.2021;21:55:07;3
01.01.2021;21:57:07;2
01.01.2021;21:59:07;1
01.01.2021;22:01:07;3
01.01.2021;22:03:07;2
01.01.2021;22:05:07;2
01.01.2021;22:07:07;1
01.01.2021;22:09:07;2
01.01.2021;22:11:07;3
01.01.2021;22:13:07;1
01.01.2021;22:15:07;3
01.01.2021;22:17:07;3
01.01.2021;22:19:07;1
01.01.2021;22:21:07;1
01.01.2021;22:23:07;2
01.01.2021;22:25:07;0
01.01.2021;22:27:07;2
01.01.2021;22:29:07;0
01.01.2021;22:31:07;1
01.01.2021;22:33:07;1
01.01.2021;22:35:07;2
01.01.2021;22:37:07;1
01.01.2021;22:39:07;0
01.01.2021;22:41:07;1
01.01.2021;22:43:07;0
01.01.2021;22:45:07;1
01.01.2021;22:47:07;3
01.01.2021;22:49:07;2
01.01.2021;22:51:07;4
01.01.2021;22:53:07;0
01.01.2021;22:55:07;1
01.01.2021;22:57:07;2
01.01.2021;22:59:07;2
01.01.2021;23:01:07;2
01.01.2021;23:03:07;1
01.01.2021;23:05:07;2
01.01.2021;23:07:07;0
01.01.2021;23:09:07;2
01.01.2021;23:13:07;1
01.01.2021;23:15:07;0
01.01.2021;23:17:07;3
01.01.2021;23:19:07;1
01.01.2021;23:21:07;0
01.01.2021;23:23:07;2
01.01.2021;23:25:07;1
01.01.2021;23:27:07;2
01.01.2021;23:29:07;1
01.01.2021;23:31:07;1
01.01.2021;23:33:07;1
01.01.2021;23:35:07;0
01.01.2021;23:37:07;0
01.01.2021;23:39:07;1
01.01.2021;23:41:07;1
01.01.2021;23:43:07;0
01.01.2021;23:45:07;1
01.01.2021;23:47:07;3
01.01.2021;23:49:07;0
01.01.2021;23:51:07;2
01.01.2021;23:53:07;1
01.01.2021;23:55:07;2
01.01.2021;23:57:07;2
01.01.2021;23:59:07;2
02.01.2021;0:01:07;0
02.01.2021;0:03:07;2
02.01.2021;0:05:07;1
02.01.2021;0:07:07;2
02.01.2021;0:09:07;1
02.01.2021;0:11:07;0
02.01.2021;0:13:07;0
02.01.2021;0:15:07;0
02.01.2021;0:17:07;0
02.01.2021;0:19:07;1
02.01.2021;0:21:07;0
02.01.2021;0:23:07;0
02.01.2021;0:25:07;0
02.01.2021;0:25:07;0
02.01.2021;0:27:07;0
02.01.2021;0:27:07;1
02.01.2021;0:29:07;2
02.01.2021;0:29:07;0
02.01.2021;0:31:07;0
02.01.2021;0:31:07;1
02.01.2021;0:33:07;1
02.01.2021;0:33:07;0
02.01.2021;0:35:07;0
02.01.2021;0:35:07;0
02.01.2021;0:37:07;0
02.01.2021;0:37:07;0
02.01.2021;0:39:07;0
02.01.2021;0:39:07;0
02.01.2021;0:41:07;1
02.01.2021;0:41:07;1
02.01.2021;0:43:07;3
02.01.2021;0:43:07;1
02.01.2021;0:45:07;0
02.01.2021;0:45:07;1
02.01.2021;0:47:07;0
02.01.2021;0:47:07;0
02.01.2021;0:49:07;0
02.01.2021;0:49:07;0
02.01.2021;0:51:07;1
02.01.2021;0:51:07;0
02.01.2021;0:53:07;0
02.01.2021;0:53:07;0
02.01.2021;0:55:07;0
02.01.2021;0:55:07;0
02.01.2021;0:57:07;0
02.01.2021;0:57:08;2
02.01.2021;0:59:07;0
02.01.2021;0:59:08;0
02.01.2021;1:01:07;0
02.01.2021;1:01:08;0
02.01.2021;1:03:07;0
02.01.2021;1:03:08;0
02.01.2021;1:05:07;0
02.01.2021;1:05:08;0
02.01.2021;1:07:07;1
02.01.2021;1:07:08;0
02.01.2021;1:09:07;0
02.01.2021;1:09:08;1
02.01.2021;1:11:07;0
02.01.2021;1:11:08;1
02.01.2021;1:13:07;0
02.01.2021;1:13:08;0
02.01.2021;1:15:07;0
02.01.2021;1:15:08;0
02.01.2021;1:17:07;0
02.01.2021;1:17:08;0
02.01.2021;1:19:07;0
02.01.2021;1:19:08;0
02.01.2021;1:21:07;0
02.01.2021;1:21:08;1
02.01.2021;1:23:07;0
02.01.2021;1:23:08;0
02.01.2021;1:25:07;0
02.01.2021;1:25:08;0
02.01.2021;1:27:07;0
02.01.2021;1:27:08;1
02.01.2021;1:29:07;0
02.01.2021;1:29:08;0
02.01.2021;1:31:07;0
02.01.2021;1:31:08;0
02.01.2021;1:33:07;0
02.01.2021;1:33:08;1
02.01.2021;1:35:07;0
02.01.2021;1:35:08;0
02.01.2021;1:37:07;0
02.01.2021;1:37:08;0
02.01.2021;1:41:51;2
02.01.2021;1:41:55;0
02.01.2021;1:45:16;0
02.01.2021;1:45:18;1
02.01.2021;1:47:16;2
02.01.2021;1:47:18;0
02.01.2021;1:49:16;1
02.01.2021;1:49:18;1
02.01.2021;1:51:16;0
02.01.2021;1:51:18;0
02.01.2021;1:53:16;0
02.01.2021;1:53:18;0
02.01.2021;1:55:16;1
02.01.2021;1:55:18;0
02.01.2021;1:57:16;0
02.01.2021;1:57:18;0
02.01.2021;1:59:16;0
02.01.2021;1:59:18;0
02.01.2021;2:01:16;0
02.01.2021;2:01:18;0
02.01.2021;2:03:16;0
02.01.2021;2:03:18;0
02.01.2021;2:05:16;0
02.01.2021;2:05:18;0
02.01.2021;2:07:16;0
02.01.2021;2:07:18;1
02.01.2021;2:09:16;1
02.01.2021;2:09:18;0
02.01.2021;2:11:16;0
02.01.2021;2:11:18;0
02.01.2021;2:13:16;0
02.01.2021;2:13:18;0
02.01.2021;2:15:16;0
02.01.2021;2:15:18;0
02.01.2021;2:17:16;0
02.01.2021;2:17:18;0
02.01.2021;2:19:16;0
02.01.2021;2:19:18;0
02.01.2021;2:24:51;2
02.01.2021;2:24:51;1
02.01.2021;2:26:51;0
02.01.2021;2:26:51;0
02.01.2021;2:28:51;0
02.01.2021;2:28:51;0
02.01.2021;2:30:51;0
02.01.2021;2:30:51;0
02.01.2021;2:32:51;0
02.01.2021;2:32:51;0
02.01.2021;2:34:51;0
02.01.2021;2:34:51;0
02.01.2021;2:36:51;0
02.01.2021;2:36:51;0
02.01.2021;2:38:51;0
02.01.2021;2:38:51;0
02.01.2021;2:40:51;0
02.01.2021;2:40:51;0
02.01.2021;2:42:51;0
02.01.2021;2:42:51;1
02.01.2021;2:44:51;0
02.01.2021;2:44:51;0
02.01.2021;2:46:53;0
02.01.2021;2:46:53;0
02.01.2021;2:48:53;0
02.01.2021;2:50:53;0
02.01.2021;2:52:53;1
02.01.2021;2:54:53;0
02.01.2021;2:56:53;0
02.01.2021;2:58:53;0
02.01.2021;3:00:53;0
02.01.2021;3:02:53;0
02.01.2021;3:04:53;0
02.01.2021;3:06:53;0
02.01.2021;3:08:53;0
02.01.2021;3:10:53;2
02.01.2021;3:12:53;1
02.01.2021;3:14:53;0
02.01.2021;3:16:53;1
02.01.2021;3:18:53;0
02.01.2021;3:20:53;0
02.01.2021;3:22:53;0
02.01.2021;3:24:53;0
02.01.2021;3:26:53;1
02.01.2021;3:28:53;0
02.01.2021;3:30:53;0
02.01.2021;3:32:53;0
02.01.2021;3:34:53;1
02.01.2021;3:36:53;1
02.01.2021;3:38:53;0
02.01.2021;3:40:53;0
02.01.2021;3:42:53;0
02.01.2021;3:44:53;0
02.01.2021;3:46:53;0
02.01.2021;3:48:53;0
02.01.2021;3:50:53;0
02.01.2021;3:52:53;0
02.01.2021;3:54:53;0
02.01.2021;3:56:53;1
02.01.2021;3:58:53;1
02.01.2021;4:00:53;0
02.01.2021;4:02:53;0
02.01.2021;4:04:53;0
02.01.2021;4:06:53;0
02.01.2021;4:08:53;0
02.01.2021;4:10:53;0
02.01.2021;4:12:53;0
02.01.2021;4:14:53;0
02.01.2021;4:16:53;1
02.01.2021;4:18:53;0
02.01.2021;4:21:01;0
02.01.2021;4:23:01;0
02.01.2021;4:25:01;0
02.01.2021;4:27:01;0
02.01.2021;4:29:01;0
02.01.2021;4:31:01;0
02.01.2021;4:31:01;0
02.01.2021;4:33:01;0
02.01.2021;4:35:01;0
02.01.2021;4:37:01;0
02.01.2021;4:39:01;0
02.01.2021;4:41:01;0
02.01.2021;4:43:01;0
02.01.2021;4:45:01;0
02.01.2021;4:47:01;0
02.01.2021;4:49:01;0
02.01.2021;4:51:01;2
02.01.2021;4:53:01;3
02.01.2021;4:55:01;0
02.01.2021;4:57:01;0
02.01.2021;4:59:01;0
02.01.2021;5:01:01;0
02.01.2021;5:03:01;0
02.01.2021;5:05:01;0
02.01.2021;5:07:01;0
02.01.2021;5:09:01;1
02.01.2021;5:11:01;0
02.01.2021;5:13:01;0
02.01.2021;5:15:01;0
02.01.2021;5:17:01;0
02.01.2021;5:19:01;0
02.01.2021;5:21:01;0
02.01.2021;5:23:01;0
02.01.2021;5:25:01;0
02.01.2021;5:27:01;1
02.01.2021;5:29:01;0
02.01.2021;5:31:01;0
02.01.2021;5:33:01;0
02.01.2021;5:35:01;0
02.01.2021;5:37:01;0
02.01.2021;5:39:01;1
02.01.2021;5:41:01;0
02.01.2021;5:43:01;0
02.01.2021;5:45:01;0
02.01.2021;5:47:01;0
02.01.2021;5:49:01;0
02.01.2021;5:51:01;0
02.01.2021;5:53:01;0
02.01.2021;5:55:01;0
02.01.2021;5:57:01;0
